"","mu.mean.5.","mu.mean.1.","mu.mean.6.","mu.mean.7.","mu.mean.17.","mu.mean.15.","mu.mean.16."
"28556",-5.0672,-4.7256,-3.2516,-3.4867,-3.4819,-4.8432,-5.4186
"28557",-5.0805,-4.7346,-3.413,-3.6757,-2.5169,-4.9702,-5.5356
"28558",-4.9705,-4.7426,-3.562,-3.4457,-2.58528,-5.0672,-5.3136
"28559",-5.0873,-4.6994,-3.44,-3.4157,-3.37433,-5.0762,-5.3832
"28560",-5.1323,-4.655,-3.56,-3.5287,-3.25733,-4.5582,-5.0602
"28561",-5.0063,-4.662,-3.2791,-3.2027,-2.36633,-4.6622,-4.0202
"28562",-5.0173,-4.664,-3.4651,-2.6537,-3.51524,-4.1782,-4.3452
"28563",-4.9133,-4.659,-3.1181,-3.0527,-3.27124,-5.1819,-5.1353
"28564",-4.8853,-4.56308,-3.1221,-4.0977,-2.5058,-4.1299,-5.0583
"28565",-4.9454,-4.55408,-3.297,-3.6177,-3.0478,-3.6069,-5.0213
"28566",-4.9554,-4.56008,-3.381,-3.4967,-3.2218,-4.4359,-4.8913
"28567",-4.9808,-4.55208,-3.368,-4.2086,-2.8408,-4.9509,-3.7017
"28568",-4.9658,-4.55308,-3.167,-4.397,-3.0648,-4.3049,-4.4127
"28569",-4.9438,-4.54108,-3.555,-4.816,-3.8291,-4.9099,-4.7727
"28570",-4.9877,-4.54908,-3.496,-4.151,-3.1151,-4.1979,-5.3447
"28571",-4.8229,-4.56008,-3.2824,-5.599,-3.6191,-4.5669,-5.2852
"28572",-4.8919,-4.54745,-3.3313,-4.808,-3.7121,-4.7067,-5.5482
"28573",-4.8109,-4.54445,-3.3643,-4.3887,-2.9011,-3.6157,-5.6592
"28574",-4.9599,-4.57645,-3.3383,-4.5017,-3.0307,-4.0547,-5.974
"28575",-4.8509,-4.6016,-3.3883,-4.6067,-3.584,-5.0337,-5.595
"28576",-4.9609,-4.5986,-3.5088,-4.9937,-3.0703,-5.4927,-5.504
"28577",-4.9999,-4.57188,-3.4738,-5.3103,-3.1473,-4.7391,-5.975
"28578",-4.9862,-4.43033,-3.3416,-4.9363,-3.8383,-4.8381,-5.58
"28579",-5.0432,-4.42833,-3.4106,-5.1233,-3.2903,-5.0231,-5.081
"28580",-5.0402,-4.638,-3.4266,-4.5593,-3.2943,-5.509,-5.1019
"28581",-4.9682,-4.717,-3.7186,-4.6863,-3.1668,-4.5942,-4.4929
"28582",-4.9762,-4.644,-3.3906,-4.9273,-2.6252,-4.1764,-5.9929
"28583",-4.9482,-4.708,-3.3716,-5.2063,-3.04706,-4.6304,-4.6129
"28584",-4.8342,-4.623,-3.3866,-6.147,-2.88206,-5.0264,-4.9357
"28585",-4.8262,-4.739,-3.6266,-5.7379,-2.99106,-5.3484,-5.2347
"28586",-4.9372,-4.745,-3.3296,-6.74,-3.16206,-5.0834,-5.564
"28587",-4.7712,-4.71394,-3.3526,-6.115,-3.03706,-4.8354,-5.344
"28588",-4.7132,-4.8085,-3.3956,-7.93,-3.4965,-4.8897,-5.574
"28589",-4.9012,-4.7795,-3.4256,-6.038,-3.04582,-3.8937,-5.27
"28590",-4.6062,-4.7802,-3.2727,-4.8754,-3.72482,-4.0367,-5.304
"28591",-4.9332,-4.6995,-3.5538,-5.1309,-3.19425,-4.3047,-5.583
"28592",-4.7282,-4.6035,-3.4565,-5.3639,-2.71425,-4.9097,-5.3537
"28593",-4.8382,-4.5775,-3.7345,-4.9599,-2.73725,-4.8907,-5.3147
"28594",-4.9492,-4.6665,-3.5325,-5.4249,-2.81984,-4.8097,-5.3687
"28595",-5.1654,-4.7545,-3.4625,-5.0829,-3.30784,-4.8036,-5.5215
"28596",-5.1881,-4.6435,-3.5045,-4.5104,-2.59684,-3.9386,-5.6215
"28597",-5.1761,-4.829,-3.7054,-4.2284,-2.6337,-5.1936,-5.4685
"28598",-4.9052,-4.7222,-3.4849,-4.5644,-2.5247,-5.6046,-5.4535
"28599",-4.9562,-4.6722,-3.3725,-4.3194,-2.8137,-4.4066,-5.6215
"28600",-5.195,-4.7092,-3.6005,-5.789,-2.9689,-4.6246,-5.4685
"28601",-5.181,-4.7592,-3.3045,-3.3369,-3.03588,-5.6636,-5.7605
"28602",-5.187,-4.7082,-3.3705,-2.6729,-2.77688,-5.4196,-5.3035
"28603",-5.173,-4.7012,-3.5565,-3.3389,-3.46488,-4.8646,-5.7875
"28604",-5.187,-4.7187,-3.4833,-3.9169,-3.04688,-4.8066,-5.6585
"28605",-5.1478,-4.7097,-3.4303,-4.0149,-2.7615,-4.6486,-5.4135
"28606",-5.1678,-4.6377,-3.3273,-4.3739,-2.9215,-3.9226,-5.5655
"28607",-5.1468,-4.5937,-3.2873,-5.078,-2.8945,-4.4746,-5.6765
"28608",-5.1698,-4.554,-3.6333,-2.104,-1.9835,-4.4946,-5.5215
"28609",-5.1518,-4.517,-3.40277,-6.738,-3.4325,-4.7216,-5.7865
"28610",-5.22,-4.4899,-3.23377,-6.481,-2.3735,-4.1546,-5.5465
"28611",-5.0441,-4.4809,-3.33377,-6.725,-2.6095,-4.7178,-5.5111
"28612",-5.0451,-4.5549,-3.62877,-6.832,-3.1275,-4.4358,-5.6331
"28613",-5.3594,-4.2054,-3.37277,-7.21,-2.76695,-5.3868,-5.6707
"28614",-5.3684,-4.2474,-3.34277,-6.576,-2.45795,-4.1568,-5.6507
"28615",-5.3012,-4.2984,-3.482,-6.087,-3.11241,-3.9079,-5.7197
"28616",-5.3122,-4.2364,-3.491,-5.892,-3.32741,-3.6929,-5.2807
"28617",-4.96672,-4.2514,-3.5893,-4.878,-2.8783,-3.8029,-5.1257
"28618",-4.98972,-4.2564,-3.535,-6.9,-2.68504,-3.7389,-6.0697
"28619",-4.97872,-4.5979,-3.486,-6.045,-2.70531,-4.7209,-5.1817
"28620",-4.95272,-4.44959,-3.4767,-5.243,-3.18631,-4.6219,-5.2777
"28621",-5.0511,-4.49542,-3.2937,-6.45,-2.784339,-5.1209,-5.0557
"28622",-4.8513,-4.6027,-3.5398,-6.066,-3.161339,-4.4979,-5.8534
"28623",-4.8553,-4.49301,-3.3608,-6.431,-3.3478,-3.8121,-5.6484
"28624",-4.8443,-4.49801,-3.5563,-5.563,-2.9475,-4.1841,-5.3864
"28625",-5.073,-4.50349,-3.0373,-6.403,-2.7635,-4.5297,-6.0014
"28626",-4.7483,-4.47236,-3.1874,-6.024,-2.7595,-4.1167,-5.481
"28627",-4.6918,-4.6207,-3.3314,-6.187,-2.7864,-4.8361,-6.048
"28628",-4.7138,-4.6257,-3.4294,-4.095,-3.0311,-4.5604,-5.8515
"28629",-4.82066,-4.6287,-3.2204,-4.899,-2.4881,-4.4113,-5.6105
"28630",-4.86655,-4.6187,-3.5808,-3.1879,-3.1806,-4.9617,-5.5605
"28631",-5.0451,-4.6031,-3.4178,-4.2769,-3.8896,-5.3487,-5.7228
"28632",-5.0361,-4.6197,-3.3808,-3.4399,-3.0806,-5.147,-5.761
"28633",-5.0351,-4.6107,-3.3928,-2.9229,-3.4916,-4.8558,-4.9954
"28634",-5.0111,-4.6137,-3.3488,-4.1379,-3.4146,-4.6888,-4.5295
"28635",-5.0271,-4.7316,-3.3408,-3.8399,-3.0826,-4.0718,-5.2085
"28636",-4.80953,-4.7146,-3.5878,-4.4809,-3.1386,-3.1278,-5.7245
"28637",-4.7482,-4.7276,-3.7506,-3.8079,-2.4701,-3.471,-5.6345
"28638",-4.85666,-4.7056,-3.3766,-5.4369,-3.2011,-4.204,-5.4005
"28639",-4.83766,-4.6864,-3.4026,-3.9679,-3.0041,-4.6971,-5.7414
"28640",-4.83766,-4.6784,-3.2686,-3.7289,-3.0221,-5.1127,-5.6334
"28641",-4.83366,-4.6834,-3.2566,-5.336,-3.0719,-5.4926,-5.8804
"28642",-4.86172,-4.5387,-3.546,-6.076,-3.3739,-4.1928,-5.399
"28643",-4.92693,-4.5497,-3.571,-4.243,-2.6463,-4.7478,-5.725
"28644",-5.1849,-4.5407,-3.504,-4.889,-2.6353,-5.1428,-5.529
"28645",-5.0914,-4.415888,-3.35,-4.1677,-3.565,-4.0068,-5.693
"28646",-5.1504,-4.48957,-3.448,-4.2787,-2.4167,-4.3398,-5.002
"28647",-5.1054,-4.50257,-3.39,-5.92,-2.9733,-3.9538,-5.5033
"28648",-5.0864,-4.48657,-3.412,-5.1593,-3.1383,-4.6453,-5.7422
"28649",-5.1104,-4.6928,-3.3161,-5.1208,-3.42,-5.3803,-5.6469
"28650",-5.1712,-4.6638,-3.3481,-4.6312,-2.897,-5.0123,-5.8119
"28651",-5.1832,-4.6778,-3.3401,-4.6532,-3.4348,-4.6393,-5.6103
"28652",-5.2212,-4.6848,-3.2102,-4.5262,-2.3278,-4.8423,-5.969
"28653",-5.1627,-4.6838,-3.3592,-4.0852,-2.3078,-5.0853,-5.809
"28654",-5.1307,-4.6858,-3.3442,-4.0693,-3.0595,-4.0433,-5.498
"28655",-5.0798,-4.6988,-3.3852,-4.7643,-2.3025,-4.3025,-5.654
"28656",-4.919,-4.6898,-3.2492,-5.2211,-3.0135,-3.8845,-5.774
"28657",-4.961,-4.6918,-3.3012,-5.3844,-3.5285,-4.4295,-5.375
"28658",-4.8475,-4.49841,-3.2812,-4.6804,-3.3455,-4.6275,-5.524
"28659",-4.8595,-4.49741,-3.2133,-4.2894,-3.5975,-4.4823,-5.5354
"28660",-4.8275,-4.49141,-3.21345,-4.5694,-3.8735,-4.2808,-5.6437
"28661",-4.8305,-4.49641,-3.39845,-3.9464,-3.6895,-3.2158,-5.4127
"28662",-4.7257,-4.50141,-3.30145,-5.1114,-3.7765,-4.4548,-5.4707
"28663",-4.7367,-4.5154,-3.32691,-5.78,-2.9385,-5.3278,-5.4887
"28664",-4.7537,-4.5174,-3.23091,-6.546,-3.6835,-5.0456,-5.7307
"28665",-4.7367,-4.50507,-3.14591,-5.779,-2.1095,-4.4506,-5.7417
"28666",-4.88183,-4.50707,-3.04391,-5.59,-3.2945,-4.6598,-5.4937
"28667",-4.90583,-4.48771,-3.15491,-7.035,-3.1265,-4.2898,-4.8057
"28668",-4.89583,-4.47471,-3.46991,-3.6807,-3.2465,-3.9994,-5.5281
"28669",-4.87683,-4.3098,-3.13191,-6.325,-2.9214,-4.8614,-5.3993
"28670",-5.0937,-4.3108,-3.32691,-7.175,-2.7984,-5.0314,-5.4783
"28671",-5.0507,-4.3008,-3.27691,-4.9823,-3.0514,-5.2724,-5.6182
"28672",-5.0437,-4.36521,-3.190288,-4.7513,-2.7867,-5.0199,-5.7228
"28673",-5.1237,-4.37221,-3.250288,-4.5403,-3.1017,-4.7566,-5.6172
"28674",-4.93745,-4.37921,-3.17907,-4.8633,-3.1837,-5.2687,-5.8362
"28675",-4.96545,-4.37521,-3.28471,-4.5173,-3.1177,-4.6477,-5.6062
"28676",-4.96545,-4.43339,-3.38471,-4.7743,-2.5488,-4.6185,-5.9682
"28677",-4.93445,-4.34677,-3.55271,-5.2633,-3.3318,-4.1995,-5.9162
"28678",-4.98645,-4.37879,-3.37775,-4.4953,-3.5858,-3.5885,-5.6616
"28679",-4.91945,-4.37179,-3.49875,-4.0103,-2.9038,-3.5755,-5.7876
"28680",-4.93845,-4.4802,-3.38075,-4.7753,-3.7388,-5.0585,-5.0065
"28681",-4.93745,-4.2934,-3.32675,-4.8053,-2.763,-5.2735,-5.5445
"28682",-4.90745,-4.3004,-3.21375,-4.19653,-3.1064,-4.3925,-5.6665
"28683",-4.88252,-4.2944,-3.31036,-3.333,-3.2187,-5.2575,-5.5265
"28684",-4.91452,-4.2984,-3.25836,-4.15,-2.8807,-5.3015,-5.5595
"28685",-5.1074,-4.2914,-3.4695,-3.507,-3.0967,-5.1945,-5.5705
"28686",-5.1334,-4.3114,-3.3595,-3.958,-2.7107,-5.0965,-5.4385
"28687",-4.93349,-4.2865,-3.31022,-3.566,-2.1515,-4.8605,-5.4955
"28688",-4.85449,-4.2925,-3.34422,-5.5003,-2.8177,-4.8185,-5.8595
"28689",-4.94273,-4.2916,-3.5964,-5.1063,-2.6337,-5.4557,-5.6785
"28690",-4.93973,-4.3136,-3.5944,-4.7553,-3.1191,-4.9427,-5.6975
"28691",-5.06673,-4.42682,-3.4738,-3.159,-3.5481,-5.9865,-5.5632
"28692",-4.93073,-4.40882,-3.5048,-2.786,-3.0741,-4.7298,-5.4202
"28693",-4.86788,-4.4699,-3.3118,-2.923,-2.7914,-4.8488,-5.5423
"28694",-4.96799,-4.4589,-3.4228,-4.5329,-2.7204,-4.9658,-5.6262
"28695",-4.83999,-4.48197,-3.5288,-5.302,-3.1694,-3.6488,-5.7572
"28696",-4.90799,-4.45191,-3.5548,-6.532,-3.2394,-4.8608,-5.6922
"28697",-4.88761,-4.49991,-3.4248,-6.8,-3.1394,-5.2868,-5.5772
"28698",-4.86525,-4.45362,-3.4518,-5.911,-3.6924,-5.3748,-5.4902
"28699",-4.88925,-4.42062,-3.3308,-4.957,-3.5554,-5.8348,-5.5412
"28700",-4.9495,-4.41462,-3.1188,-4.793,-3.2144,-4.5088,-5.5412
"28701",-4.9505,-4.42662,-3.3768,-4.357,-3.0374,-5.5568,-5.5075
"28702",-5.0819,-4.41905,-3.3748,-4.633,-2.3637,-5.3688,-5.5585
"28703",-5.0599,-4.40905,-3.3802,-4.56,-2.4547,-4.6778,-5.1023
"28704",-4.83238,-4.39205,-3.4232,-4.8,-3.1187,-4.6379,-5.5043
"28705",-4.80207,-4.39105,-3.4812,-4.677,-3.1677,-5.4179,-5.3853
"28706",-4.81007,-4.37305,-3.9563,-5.948,-3.1906,-5.6148,-5.0453
"28707",-4.76518,-4.35605,-3.8733,-5.031,-3.0516,-5.3858,-5.4593
"28708",-4.76118,-4.38705,-3.7133,-5.704,-3.5466,-5.3488,-5.5523
"28709",-4.90168,-4.41299,-3.6123,-5.084,-3.1046,-4.649,-5.1813
"28710",-4.91668,-4.41399,-3.6402,-5.423,-3.428,-5.09,-5.2433
"28711",-4.88768,-4.53076,-3.4862,-4.768,-3.372,-4.748,-5.4782
"28712",-4.82968,-4.6137,-3.3612,-5.519,-3.292,-4.856,-5.4612
"28713",-4.91668,-4.5787,-3.3852,-4.592,-2.863,-5,-5.4907
"28714",-4.87762,-4.5797,-3.4152,-5.009,-3.176,-5.5938,-5.4137
"28715",-4.82883,-4.5627,-3.4132,-6.116,-2.719,-4.6338,-5.4617
"28716",-4.9586,-4.48344,-3.4432,-5.43,-3.623,-4.0678,-5.5197
"28717",-4.9326,-4.48544,-3.5685,-5.485,-2.526,-4.1498,-5.5536
"28718",-4.9506,-4.47744,-3.5605,-5.775,-2.8186,-4.6448,-5.6166
"28719",-4.9846,-4.46044,-3.3945,-6.389,-3.3206,-5.0688,-5.5546
"28720",-4.9666,-4.47744,-3.4465,-5.939,-3.3806,-4.1648,-5.6706
"28721",-4.9996,-4.47844,-3.5244,-6.386,-2.3357,-5.5338,-5.4616
"28722",-4.9456,-4.47544,-3.1624,-7.055,-3.2367,-4.7282,-5.4726
"28723",-4.9356,-4.47544,-3.3724,-5.958,-2.8122,-5.6672,-5.4546
"28724",-4.9046,-4.45744,-3.3234,-6.37,-2.7472,-4.2586,-5.6967
"28725",-4.9236,-4.44144,-3.2724,-6.419,-2.7392,-4.385,-5.8197
"28726",-4.9616,-4.6412,-3.2794,-3.8071,-3.2362,-4.647,-5.6017
"28727",-4.9606,-4.6422,-3.6804,-4.2231,-3.2742,-3.746,-5.5767
"28728",-4.9866,-4.6372,-3.2464,-4.1641,-3.3762,-4.344,-5.6367
"28729",-4.9076,-4.5367,-2.8794,-4.0636,-3.5569,-4.202,-5.6537
"28730",-4.9286,-4.5097,-2.7013,-3.8546,-2.9789,-3.97,-5.5987
"28731",-4.9597,-4.4896,-3.3883,-5.1768,-2.8227,-4.924,-5.5817
"28732",-4.9907,-4.4802,-3.6153,-5.2768,-3.2685,-4.246,-5.8867
"28733",-4.87738,-4.567,-3.481,-3.8338,-2.7092,-5.163,-5.7507
"28734",-4.82138,-4.6636,-3.807,-3.5988,-2.9202,-4.7211,-5.3327
"28735",-4.98638,-4.6646,-3.704,-3.6548,-3.6082,-4.7384,-5.2807
"28736",-4.93838,-4.6956,-3.129,-3.8918,-2.8461,-5.5754,-5.4602
"28737",-4.93938,-4.6806,-3.186,-4.8542,-3.1371,-5.0415,-5.2032
"28738",-5.02838,-4.6886,-3.475,-5.1632,-2.6785,-5.4269,-5.5642
"28739",-4.90138,-4.6886,-3.342,-4.9092,-2.6825,-3.9059,-6.2211
"28740",-4.9644,-4.6293,-3.509,-5.3142,-3.3565,-4.8449,-5.8651
"28741",-4.9364,-4.6326,-3.296,-5.2572,-2.7155,-4.6536,-5.0327
"28742",-4.7584,-4.7411,-3.426,-5.1312,-3.142,-4.8646,-5.5017
"28743",-4.90809,-4.7911,-3.466,-5.4102,-3.552,-6.0146,-5.7357
"28744",-4.96709,-4.7233,-3.52419,-5.2942,-2.8119,-6.0456,-5.7527
"28745",-4.88409,-4.7193,-3.28619,-5.3022,-3.5399,-5.4536,-5.4877
"28746",-4.8663,-4.7553,-3.34619,-5.2632,-3.0524,-5.0986,-5.49
"28747",-4.8213,-4.7523,-3.4042,-5.7086,-3.1844,-5.6176,-5.3505
"28748",-4.7833,-4.7523,-3.4482,-5.7346,-2.8884,-5.5836,-5.8315
"28749",-4.7943,-4.7703,-3.7462,-6.93,-2.6774,-5.3921,-5.7025
"28750",-4.7163,-4.7893,-3.185,-6.777,-2.4924,-5.2541,-5.4418
"28751",-4.8633,-4.5982,-3.446,-6.96,-3.4304,-5.7461,-5.1588
"28752",-4.861,-4.6509,-3.401,-6.48,-3.0024,-6.4101,-5.384
"28753",-4.891,-4.6429,-3.459,-6.959,-3.5404,-5.9471,-5.6048
"28754",-4.983,-4.6289,-3.581,-6.742,-2.3806,-6.6351,-5.7428
"28755",-4.963,-4.6359,-3.6583,-5.1924,-3.7486,-4.9801,-5.6448
"28756",-5.026,-4.6449,-3.6943,-6.088,-3.85165,-5.1141,-5.2458
"28757",-4.9343,-4.6279,-3.5816,-6.186,-2.6854,-4.611,-5.5708
"28758",-4.8733,-4.38788,-3.4066,-6.279,-1.85198,-4.9024,-5.6538
"28759",-4.8683,-4.51004,-3.2486,-6.325,-2.66598,-5.4544,-5.4928
"28760",-4.8563,-4.50504,-3.6006,-5.708,-2.78698,-5.3736,-5.3828
"28761",-4.9033,-4.53204,-3.3286,-5.685,-3.63498,-5.5896,-5.5028
"28762",-4.9613,-4.52604,-3.3056,-6.458,-3.11298,-5.1416,-5.2388
"28763",-4.9923,-4.50712,-3.6236,-6.78,-3.2918,-5.4264,-5.3088
"28764",-5.0586,-4.51012,-3.22519,-6.199,-3.3268,-4.5644,-5.4158
"28765",-4.85221,-4.49712,-3.40251,-6.503,-2.3335,-5.2254,-5.9647
"28766",-4.87521,-4.51712,-3.44451,-4.43125,-2.5525,-4.8724,-5.5978
"28767",-5.02621,-4.5896,-3.46351,-4.37225,-2.38945,-3.8544,-5.9215
"28768",-4.96044,-4.5956,-3.25951,-4.63425,-2.80449,-4.9324,-5.5895
"28769",-4.95344,-4.6276,-3.30051,-3.96125,-2.80149,-4.1114,-5.5855
"28770",-4.97844,-4.55112,-3.1921,-4.43025,-2.6266,-3.8511,-5.6215
"28771",-5.02807,-4.6212,-3.1343,-4.58325,-2.9486,-4.5901,-5.6703
"28772",-5.3965,-4.54513,-3.0893,-3.93325,-3.1716,-4.4011,-5.7922
"28773",-5.2695,-4.50447,-3.0293,-4.34025,-2.6016,-4.7471,-5.6974
"28774",-5.3285,-4.54447,-2.9363,-4.76425,-3.4816,-4.7981,-5.6464
"28775",-5.2235,-4.53047,-3.0712,-4.0287,-3.3636,-3.8031,-5.3831
"28776",-5.1565,-4.4678,-3.4242,-6.723,-3.0426,-4.8041,-5.4361
"28777",-5.3295,-4.51808,-3.4532,-6.329,-3.1218,-4.5841,-5.3401
"28778",-5.2305,-4.49308,-3.4062,-5.697,-3.3608,-4.8621,-5.7241
"28779",-5.04795,-4.50108,-3.4304,-5.2718,-3.0524,-4.0181,-5.2981
"28780",-5.0216,-4.38574,-3.4914,-5.8598,-2.7214,-3.7271,-5.2851
"28781",-5.1304,-4.5044,-3.46869,-5.1648,-3.3293,-4.6861,-5.4437
"28782",-5.0319,-4.5144,-3.53069,-4.2955,-2.5761,-3.7367,-5.1337
"28783",-5.0819,-4.41965,-3.43039,-3.1225,-2.9206,-4.5017,-5.4967
"28784",-5.2389,-4.46665,-3.61339,-4.2005,-2.63496,-4.2405,-5.2586
"28785",-5.0104,-4.50165,-3.39539,-4.2615,-2.82196,-5.3355,-5.774
"28786",-5.0594,-4.48265,-3.51839,-4.6275,-2.60371,-5.2715,-5.5553
"28787",-5.0784,-4.48065,-3.50839,-2.7115,-2.76571,-4.6855,-5.6617
"28788",-5.1351,-4.46665,-3.53339,-3.7835,-3.04471,-5.0755,-5.7107
"28789",-4.9999,-4.55606,-3.40639,-3.5135,-2.6324,-5.2565,-5.8317
"28790",-4.9219,-4.55406,-3.42239,-3.7975,-3.5604,-4.7415,-5.7097
"28791",-4.9749,-4.7198,-3.585,-3.0865,-2.9324,-4.9985,-5.986
"28792",-4.98378,-4.6948,-3.4888,-2.3523,-2.9184,-4.8595,-5.353
"28793",-5.0741,-4.5915,-3.5018,-3.0113,-2.63397,-4.6305,-5.904
"28794",-5.1041,-4.5975,-3.5958,-7.79,-2.937,-5.2015,-6.092
"28795",-5.0921,-4.5615,-3.4738,-4.472,-3.2516,-5.005,-6.051
"28796",-5.1941,-4.5725,-3.3358,-4.372,-2.8906,-4.352,-5.8292
"28797",-5.1881,-4.5955,-3.2798,-5.931,-3.3756,-4.813,-5.7342
"28798",-5.2031,-4.5705,-3.0518,-4.1178,-2.6446,-4.8519,-6.0942
"28799",-5.1427,-4.5675,-3.4228,-3.8608,-2.2706,-4.6129,-6.297
"28800",-5.1317,-4.47634,-3.2028,-4.7248,-3.4586,-4.5309,-5.816
"28801",-5.1816,-4.47634,-3.3889,-4.6898,-3.1766,-4.5389,-5.999
"28802",-5.3296,-4.54927,-3.3239,-4.8838,-2.9072,-4.4279,-5.5283
"28803",-5.2926,-4.53627,-3.3219,-4.6398,-3.4595,-4.2041,-5.3453
"28804",-5.2706,-4.51027,-3.2999,-5.3178,-4.1585,-5.2731,-5.4953
"28805",-5.3126,-4.52427,-3.2769,-4.543,-2.8885,-4.0771,-5.7253
"28806",-5.2296,-4.5265,-3.3009,-4.673,-1.981,-4.0448,-5.5232
"28807",-5.2956,-4.5045,-3.2119,-4.019,-2.499,-5.1168,-5.753
"28808",-5.0597,-4.5415,-3.1349,-4.3867,-3.269,-4.1828,-5.824
"28809",-4.9977,-4.5565,-3.2859,-4.7447,-2.8131,-4.0488,-5.74
"28810",-4.92519,-4.58277,-3.1569,-4.2077,-3.7856,-3.6628,-5.761
"28811",-4.83919,-4.60277,-3.3701,-4.0205,-2.6186,-4.878,-5.642
"28812",-4.86319,-4.40795,-3.59751,-6.032,-2.6143,-3.889,-5.9553
"28813",-4.96368,-4.38895,-3.54051,-6.772,-3.0804,-4.368,-5.9153
"28814",-4.86268,-4.5349,-3.6537,-7.198,-3.5634,-3.283,-5.5353
"28815",-5.12485,-4.5599,-3.2427,-7.494,-2.5304,-3.63567,-5.6641
"28816",-5.23185,-4.5749,-3.4687,-6.777,-2.3494,-3.81067,-5.6631
"28817",-4.7859,-4.6049,-3.447,-6.868,-2.0272,-4.2768,-5.569
"28818",-4.8115,-4.5849,-3.3677,-1.821,-2.2614,-4.355,-5.4761
"28819",-4.7815,-4.5409,-3.4247,-2.986,-3.1124,-3.92,-5.8781
"28820",-5.0685,-4.4969,-3.1736,-2.706,-3.0241,-4.034,-5.8711
"28821",-5.0849,-4.4839,-3.3826,-3.417,-2.2961,-4.481,-5.5524
"28822",-5.0089,-4.4859,-3.3596,-3.406,-2.6844,-4.4361,-5.6514
"28823",-5.1029,-4.36624,-3.3453,-5.2313,-3.4763,-4.8494,-5.9214
"28824",-5.2308,-4.39324,-3.3092,-4.613,-3.1993,-4.6684,-5.6859
"28825",-5.2528,-4.44179,-3.4899,-5.1008,-2.9813,-4.4464,-5.8759
"28826",-5.03249,-4.41679,-3.4406,-4.6858,-2.8383,-3.8454,-5.4739
"28827",-5.14049,-4.36979,-3.3656,-5.856,-2.6513,-4.3604,-5.5912
"28828",-5.434,-4.38979,-3.3073,-5.45,-3.6453,-5.1543,-5.623
"28829",-5.355,-4.40179,-3.6935,-5.73,-3.2563,-5.1673,-5.25
"28830",-4.77338,-4.40979,-3.4255,-6.209,-3.5608,-5.1563,-5.2788
"28831",-4.9651,-4.38779,-3.4685,-5.985,-2.8145,-4.6963,-5.7559
"28832",-4.9651,-4.5622,-3.5792,-6.18,-3.2375,-3.6963,-5.5072
"28833",-5.0061,-4.4952,-3.6665,-5.668,-2.9274,-6.0663,-5.3362
"28834",-4.9866,-4.4582,-3.9326,-6.117,-3.08,-5.2923,-5.4752
"28835",-5.1486,-4.5762,-4.0386,-5.754,-2.802,-4.6263,-5.5542
"28836",-4.9936,-4.5532,-3.7146,-7.138,-2.5217,-4.9427,-5.6802
"28837",-4.9696,-4.5422,-3.4456,-6.949,-3.6391,-4.4657,-5.3992
"28838",-5.0116,-4.5312,-3.4626,-7.05,-3.3411,-4.4007,-5.6062
"28839",-5.0566,-4.5841,-3.4396,-6.186,-3.0261,-5.0737,-5.4612
"28840",-5.0282,-4.5081,-3.5873,-5.81,-2.7581,-3.4096,-5.6464
"28841",-5.0472,-4.5391,-3.31154,-6.476,-3.0731,-3.8936,-5.4784
"28842",-5.0472,-4.6051,-3.40754,-5.688,-3.5381,-3.8206,-5.3034
"28843",-4.8705,-4.6031,-3.27471,-5.672,-2.8218,-3.3836,-5.1444
"28844",-4.9005,-4.5961,-3.44033,-7.135,-2.0178,-4.4466,-4.8134
"28845",-4.84966,-4.6108,-3.27333,-7.458,-2.8395,-4.7216,-5.6294
"28846",-4.83366,-4.6628,-3.25533,-8.026,-2.7991,-4.9199,-5.6065
"28847",-4.98744,-4.7411,-3.24959,-5.713,-2.7745,-4.8009,-5.3514
"28848",-4.99544,-4.5278,-3.42459,-5.796,-2.5635,-4.5389,-5.7541
"28849",-4.93244,-4.5918,-3.22607,-5.2342,-2.8105,-4.953,-5.0181
"28850",-5.1854,-4.6318,-3.47107,-5.2362,-2.9045,-4.879,-5.6449
"28851",-5.1354,-4.6181,-3.34707,-4.9832,-2.8305,-4.678,-5.3499
"28852",-5.1394,-4.6581,-3.36907,-5.3972,-3.2286,-4.1003,-5.3211
"28853",-5.2429,-4.6131,-3.39707,-4.6972,-2.7836,-5.0294,-5.7421
"28854",-5.1649,-4.51245,-3.36698,-4.5932,-3.0056,-5.2944,-5.8129
"28855",-5.1869,-4.56745,-3.42898,-4.4272,-3.0147,-4.8136,-5.6379
"28856",-5.1849,-4.53472,-3.30398,-3.6522,-3.1297,-5.1959,-5.6261
"28857",-5.1679,-4.64772,-3.28398,-5.52,-3.7237,-5.5588,-5.5331
"28858",-5.2269,-4.57672,-3.19998,-3.0946,-3.0537,-5.2228,-5.6381
"28859",-5.0829,-4.61122,-3.227765,-3.7686,-2.2467,-5.0592,-5.4219
"28860",-5.0949,-4.67622,-3.349765,-2.9746,-2.844,-4.6839,-5.4919
"28861",-5.0979,-4.67322,-3.16848,-2.7436,-3.25,-5.4179,-5.6274
"28862",-5.0999,-4.57179,-3.6086,-3.5976,-3.484,-4.5149,-5.6144
"28863",-4.9349,-4.56979,-3.5046,-6.194,-3.551,-4.5778,-5.6953
"28864",-5.0259,-4.55479,-3.6086,-6.144,-2.732,-6.1733,-5.6173
"28865",-5.1199,-4.56879,-3.5476,-6.057,-3.664,-4.1133,-5.5926
